REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE,Season
VIC1,2016-03-13 10:00:00,4741.76,30.12,TRADE,Autumn
VIC1,2016-03-13 10:30:00,4764.86,30.79,TRADE,Autumn
VIC1,2016-03-13 11:00:00,4797.05,30.76,TRADE,Autumn
VIC1,2016-03-13 11:30:00,4807.51,30.84,TRADE,Autumn
VIC1,2016-03-13 12:00:00,4745.86,31.54,TRADE,Autumn
VIC1,2016-03-13 12:30:00,4736.8,34.89,TRADE,Autumn
VIC1,2016-03-13 13:00:00,4853.98,32.4,TRADE,Autumn
VIC1,2016-03-13 13:30:00,4846.21,36.76,TRADE,Autumn
VIC1,2016-03-13 14:00:00,4878.74,42.61,TRADE,Autumn
VIC1,2016-03-13 14:30:00,4915.58,49.68,TRADE,Autumn
VIC1,2016-03-13 15:00:00,4989.04,51.21,TRADE,Autumn
VIC1,2016-03-13 15:30:00,5107.57,52.97,TRADE,Autumn
VIC1,2016-03-13 16:00:00,5209.28,53.16,TRADE,Autumn
VIC1,2016-03-13 16:30:00,5246.33,43.26,TRADE,Autumn
VIC1,2016-03-13 17:00:00,5330.69,56.41,TRADE,Autumn
VIC1,2016-03-13 17:30:00,5342.96,43.47,TRADE,Autumn
VIC1,2016-03-13 18:00:00,5322.24,45.43,TRADE,Autumn
VIC1,2016-03-13 18:30:00,5240.39,33.71,TRADE,Autumn
VIC1,2016-03-13 19:00:00,5179.01,25.2,TRADE,Autumn
VIC1,2016-03-13 19:30:00,5221.72,34.59,TRADE,Autumn
VIC1,2016-03-13 20:00:00,5169.87,41.2,TRADE,Autumn
VIC1,2016-03-13 20:30:00,5049.83,38.68,TRADE,Autumn
VIC1,2016-03-13 21:00:00,4913.49,25.36,TRADE,Autumn
VIC1,2016-03-13 21:30:00,4729.76,21.84,TRADE,Autumn
VIC1,2016-03-13 22:00:00,4531.15,19.9,TRADE,Autumn
VIC1,2016-03-13 22:30:00,4473.3,23.58,TRADE,Autumn
VIC1,2016-03-13 23:00:00,4451.97,20.37,TRADE,Autumn
VIC1,2016-03-13 23:30:00,4765.68,27.01,TRADE,Autumn
VIC1,2016-03-14 00:00:00,4745.34,26.68,TRADE,Autumn
VIC1,2016-03-14 00:30:00,4445.97,22.06,TRADE,Autumn
VIC1,2016-03-14 01:00:00,4237.65,16.34,TRADE,Autumn
VIC1,2016-03-14 01:30:00,4102.7,18.26,TRADE,Autumn
VIC1,2016-03-14 02:00:00,3910.86,19.23,TRADE,Autumn
VIC1,2016-03-14 02:30:00,3754.39,16.75,TRADE,Autumn
VIC1,2016-03-14 03:00:00,3659.62,15.77,TRADE,Autumn
VIC1,2016-03-14 03:30:00,3633.53,15.66,TRADE,Autumn
VIC1,2016-03-14 04:00:00,3618.98,15.93,TRADE,Autumn
VIC1,2016-03-14 04:30:00,3667.5,16.45,TRADE,Autumn
VIC1,2016-03-14 05:00:00,3710.42,16.84,TRADE,Autumn
VIC1,2016-03-14 05:30:00,3846.17,19.71,TRADE,Autumn
VIC1,2016-03-14 06:00:00,3975.81,19.39,TRADE,Autumn
VIC1,2016-03-14 06:30:00,4161.15,21.97,TRADE,Autumn
VIC1,2016-03-14 07:00:00,4286.06,37.97,TRADE,Autumn
VIC1,2016-03-14 07:30:00,4310.92,28.46,TRADE,Autumn
VIC1,2016-03-14 08:00:00,4386.38,28.52,TRADE,Autumn
VIC1,2016-03-14 08:30:00,4377.71,31.95,TRADE,Autumn
VIC1,2016-03-14 09:00:00,4470.1,42.42,TRADE,Autumn
VIC1,2016-03-14 09:30:00,4565.89,27.45,TRADE,Autumn
VIC1,2016-03-14 10:00:00,4598.4,29.54,TRADE,Autumn
VIC1,2016-03-14 10:30:00,4586.32,28.29,TRADE,Autumn
VIC1,2016-03-14 11:00:00,4596.51,30.73,TRADE,Autumn
VIC1,2016-03-14 11:30:00,4669.62,34.18,TRADE,Autumn
